Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
ARE,United Arab Emirates,360,Gross domestic product corresponding to fiscal year,National Currency,149.832,165.202,153.625,140.764,139.543,136.964,108.542,119.183,121.139,139.829,180.21,182.892,191.654,196.171,210.901,233.611,260.607,279.736,269.539,304.321,381.549,379.412,403.3,456.662,542.885,663.318,815.723,947.197,1158.58,931.153,1064.24,1287.82,1375.68,1432.67,1480.52,1315.25,1311.25,1416.14,1550.59,1546.65,1301.09,1474.56,1504.83,1540.08,1587.12,1644.14,1709.19
ARE,United Arab Emirates,362,Volume of imports (% change),Percent change,9.666,12.119,-1.352,-7.587,-14.92,-4.134,-1.411,0.878,6.977,19.8,16,18.554,26.36,16.649,9.527,1.205,4.43,17.001,1.218,0.305,10.016,12.011,12.21,16.086,27.174,11.222,9.217,41.987,24.475,-13.744,-0.058,13.193,11.162,9.942,5.129,2.126,4.131,0.985,-5.897,-2.947,-11.604,8.738,6.408,4.83,3.794,3.897,4.137
ARE,United Arab Emirates,363,Volume of exports (% change),Percent change,-6.757,-9.505,-12.68,-4.117,4.459,-1.82,-2.272,4.288,7.609,14.746,47,-3.175,4.68,17.797,-1.187,11.468,13.156,13.938,-8.514,3.197,21.409,3.384,7.751,21.436,21.283,15.207,14.248,16.528,19.261,-11.646,5.899,20.776,17.555,7.419,-5.227,0.295,4.946,0.805,-4.584,-0.764,-7.969,7.512,6.091,5.179,4.152,4.168,4.352
ARE,United Arab Emirates,2777,General government total expenditure,% of GDP,,,,,,,,,,,,35.587,29.42,30.729,30.099,26.06,28.328,22.848,26.516,24.736,21.598,25.229,21.333,20.05,17.707,15.744,15.627,17.655,21.95,34.997,32.231,31.171,29.141,30.327,33.127,32.36,31.683,30.238,28.899,30.218,32.015,30.781,30.044,29.498,28.957,28.502,28.071
ARE,United Arab Emirates,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,,3.849,3.321,-2.816,-1.782,3.571,0.941,6.797,1.022,1.331,10.567,1.205,-1.238,2.352,6.4,15.987,20.15,17.124,17.637,-6.127,0.551,5.316,9.006,8.395,1.911,-3.363,-2.819,-1.68,1.9,0.589,-7.383,-1.292,-1.142,-0.91,-0.583,-0.288,0.016
ARE,United Arab Emirates,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,,5.391,3.582,-2.8,-1.781,3.575,0.948,6.797,1.023,1.332,10.634,1.298,-1.21,2.356,6.455,16.024,20.151,17.131,17.67,-5.95,0.877,5.499,9.32,8.807,2.186,-3.151,-2.668,-1.544,2.136,0.882,-6.877,-0.66,-0.436,-0.169,0.171,0.579,1.015
ARE,United Arab Emirates,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,,,,,,4.815,3.093,2.69,3.427,3.332,4.08,4.481,5.052,8.891,8.949,21.136,19.473,21.467,21.21,16.016,14.195,16.65,19.366,21.623,20.906,26.833,38.329,37.105,39.208,39.968,40.182,39.85,39.181
ARE,United Arab Emirates,3092,"Inflation, average consumer prices",Percent change,10.066,7.946,7.083,1.297,2.433,3.5,5.435,5.498,4.995,2.792,0.604,3.4,6.383,,5.699,4.33,2.976,2.966,1.994,2.1,1.348,2.8,2.918,3.119,5.041,6.195,9.285,11.128,12.272,1.562,0.878,0.877,0.662,1.101,2.346,4.07,1.617,1.967,3.069,-1.931,-2.074,2.862,1.164,0.819,1.202,1.553,1.802
ARG,Argentina,345,Total investment (% of GDP),% of GDP,20.346,18.197,17.618,16.797,15.94,13.95,13.977,15.698,15.063,12.465,11.354,11.895,13.431,17.301,17.509,16.399,17.403,18.415,18.551,15.557,15.337,13.64,9.965,12.877,17.551,18.888,18.68,20.099,19.573,16.053,17.706,18.398,16.502,17.306,17.263,17.071,17.663,18.213,19.709,17.395,16.845,16.9,18.557,19.325,19.884,20.325,20.754
ARG,Argentina,346,Gross national savings (% of GDP),% of GDP,20.748,18.216,17.345,16.96,16.305,17.241,16.215,14.533,15.567,15.071,15.472,12.889,12.41,13.999,13.989,17.662,15.051,14.662,14.17,,12.459,12.325,17.631,18.474,19.35,21.362,21.471,22.199,21.065,18.22,17.323,17.386,16.133,15.159,15.634,14.328,14.95,13.379,14.484,16.496,17.798,19.213,19.862,20.146,20.57,20.851,21.144
ARG,Argentina,347,"Inflation, average consumer prices",Index,,,,,,,,,,,,,,,,,,26.468,26.713,26.401,26.153,25.875,32.568,36.946,38.577,42.297,46.907,51.049,55.431,58.907,65.069,71.43,78.603,86.95,,,168.27,211.473,283.959,436.015,619.207,,,,,,
ARG,Argentina,352,Population (WEO),Value,27.95,28.45,28.93,29.34,29.84,30.35,30.74,31.09,31.47,31.86,32.53,32.97,33.42,33.917,34.353,34.779,35.196,35.604,36.005,36.399,36.784,37.156,37.516,37.87,38.226,38.592,38.971,39.356,39.746,40.134,40.788,41.261,41.733,42.203,42.67,43.132,43.59,44.045,44.495,44.939,45.388,45.842,46.3,46.763,47.231,47.703,48.18
ARG,Argentina,354,General government total expenditure,National Currency,,,,,,,,,,,,,,58.22,66.022,65.957,69.032,73.954,77.312,80.743,80.225,79.409,76.373,92.573,111.72,142.288,190.55,265.063,353.658,430.841,554.318,760.521,971.317,1259.06,1779.11,2463.16,3416.5,4383.64,5742.99,8220.03,11418.8,,,,,,
ARG,Argentina,355,General government net lending/borrowing,National Currency,,,,,,,,,,,,,,-0.064,-3.597,-5.985,-8.552,-6.017,-6.108,-11.745,-10.857,-16.115,-6.676,6.305,19.244,19.46,11.813,6.79,4.046,-22.838,-23.155,-59.828,-79.614,-108.948,-194.722,-357.304,-547.557,-713.525,-802.287,-958.202,-2432.46,,,,,,
ARG,Argentina,356,General government structural balance,National Currency,,,,,,,,,,,,,,0.275,-4.597,-3.206,-7.16,-8.351,-10.101,-13.337,-13.588,-16.256,4.502,14.804,23.278,25.368,19.399,5.901,-4.95,6.369,-13.366,-79.332,-92.147,-131.527,-185.953,-381.26,-578.517,-751.94,-724.697,-716.681,-773.344,,,,,,
ARG,Argentina,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,,,,3.324,0.424,-1.178,-2.939,0.826,1.742,-2.09,0.671,-3.76,0.821,13.56,25.32,30.011,23.525,22.87,21.437,-6.089,-8.948,-34.589,-44.734,-88.385,-160.269,-263.06,-391.841,-450.755,-329.987,-87.627,-1756.9,,,,,,
ARG,Argentina,359,General government gross debt,National Currency,,,,,,,,,,,,,63.25,71.112,81.82,88.711,99.046,103.718,114.134,123.366,129.75,144.222,514.452,526.045,571.843,467.672,506.808,557.318,618.669,691.316,722.089,848.4,1066.67,1456.38,2046.71,3129.85,4365.88,6079.3,12569.41,19344.08,28248.09,,,,,,
ARG,Argentina,360,Gross domestic product corresponding to fiscal year,National Currency,,,,,0.001,0.006,0.011,0.026,0.124,3.628,77.06,202.256,253.395,264.429,287.835,288.497,304.282,327.436,334.244,316.998,317.759,300.421,349.486,420.292,485.115,582.538,715.904,896.98,1149.65,1247.93,1661.72,2179.02,2637.91,3348.31,4579.09,5954.51,8228.16,10660.23,14542.72,21447.25,27425.97,41816.77,59811.55,78742.84,97742.2,116346.01,133643.81
ARG,Argentina,362,Volume of imports (% change),Percent change,67.807,-20.509,-24.66,-28.526,14.23,-19.005,17.526,13.253,-15.31,1.044,-24.706,104.504,76.694,13.423,26.7,-11.484,19.483,29.918,9.512,-15.919,-2.423,-17.167,-53.202,49.778,50.389,18.463,12.825,22.306,14.166,-23.579,39.714,21.38,-6.194,3.682,-11.226,3.176,3.37,14.566,-6.317,-20.846,-10.588,21.226,7.338,4.761,3.988,4.025,3.812
ARG,Argentina,363,Volume of exports (% change),Percent change,33.17,7.866,6.747,5.649,8.069,2.649,-12.726,-9.557,20.386,34.631,4.835,-0.251,5.175,2.385,17.375,25.559,6.395,15.102,12.768,-2.228,1.897,6.236,0.035,5.168,-0.078,11.555,4.501,6.026,-1.03,-10.748,14.073,2.125,-6.01,-3.473,-7.735,-1.626,6.545,-0.097,-0.524,12.402,-13.167,4.311,8.086,5.37,4.112,4.378,4.31
ARG,Argentina,2777,General government total expenditure,% of GDP,,,,,,,,,,,,,,22.017,22.938,22.862,22.687,22.586,23.13,25.471,25.247,26.432,21.853,22.026,23.03,24.426,26.617,29.551,30.762,34.524,33.358,34.902,36.821,37.603,38.853,41.366,41.522,41.121,39.49,38.327,41.635,,,,,,
ARG,Argentina,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,,,,-0.024,-1.25,-2.075,-2.811,-1.838,-1.827,-3.705,-3.417,-5.364,-1.91,1.5,3.967,3.341,1.65,0.757,0.352,-1.83,-1.393,-2.746,-3.018,-3.254,-4.252,-6.001,-6.655,-6.693,-5.517,-4.468,-8.869,,,,,,
ARG,Argentina,2781,General government structural balance,% of GDP,,,,,,,,,,,,,,0.107,-1.674,-1.094,-2.373,-2.712,-3.298,-4.45,-4.551,-5.589,1.188,3.453,4.72,4.376,2.754,0.687,-0.446,0.479,-0.804,-3.745,-3.485,-3.966,-3.974,-6.437,-6.915,-7.142,-4.913,-3.252,-2.657,,,,,,
ARG,Argentina,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,,,,1.257,0.147,-0.408,-0.966,0.252,0.521,-0.659,0.211,-1.252,0.235,3.226,5.219,5.152,3.286,2.55,1.865,-0.488,-0.538,-1.587,-1.696,-2.64,-3.5,-4.418,-4.762,-4.228,-2.269,-0.409,-6.406,,,,,,
ARG,Argentina,2787,General government gross debt,% of GDP,,,,,,,,,,,,,24.961,26.893,28.426,30.749,32.551,31.676,34.147,38.917,40.833,48.007,147.203,125.162,117.878,80.282,70.793,62.133,53.814,55.397,43.454,38.935,40.436,43.496,44.697,52.563,53.06,57.028,86.431,90.194,102.998,,,,,,
ARG,Argentina,3092,"Inflation, average consumer prices",Percent change,,,,,,,,,,,,,,,,,,,0.925,-1.167,-0.939,-1.065,25.869,13.443,4.416,9.642,10.898,8.83,8.585,6.27,10.461,9.775,10.043,10.619,,,,25.675,34.277,53.548,42.015,,,,,,
ARG,Argentina,3296,Unemployment rate (% of total labor force) (WEO),%,3,5,4.5,5,5,6.25,6.3,6,6.5,8,7.6,6.48,7.112,11.606,13.348,18.904,18.76,16.808,14.789,16.061,17.134,19.209,22.45,17.25,13.625,11.575,10.175,8.475,7.875,8.675,7.75,7.15,7.2,7.075,7.25,6.533,8.467,8.35,9.2,9.825,11.364,10.552,9.335,9.225,9.184,9.157,9.15
ARM,Armenia,345,Total investment (% of GDP),% of GDP,,,,,,,,,,,,,8.824,7.698,27.942,20.809,21.095,23.266,22.686,20.769,18.232,15.844,18.159,24.392,22.919,28.371,33.55,38.161,43.809,33.822,29.419,27.001,22.759,22.125,21.025,21.204,18.016,18.422,22.4,17.448,17.225,16.648,17.296,17.796,18.496,19.096,19.696
ARM,Armenia,346,Gross national savings (% of GDP),% of GDP,,,,,,,,,,,,,,,,3.836,2.894,3.95,0.694,3.833,2.452,,11.939,18.211,20.715,25.843,31.155,30.804,29.585,17.338,15.797,16.56,12.797,14.809,13.257,18.506,16.993,16.914,15.497,10.225,12.661,9.917,10.729,11.358,12.33,13.102,13.908
ARM,Armenia,347,"Inflation, average consumer prices",Index,,,,,,,,,,,,,0.018,0.672,36.135,100,118.653,135.318,147.055,148.008,146.837,151.457,154.167,161.171,170.725,171.95,177.853,185.951,202.72,209.903,225.171,242.403,248.56,262.946,270.783,280.885,276.935,279.632,286.681,290.817,294.395,305.792,315.633,326.63,339.695,353.283,367.414
ARM,Armenia,352,Population (WEO),Value,,,,,,,,,,,,,3.45,3.37,3.29,3.22,3.17,3.14,3.11,3.09,3.08,3.06,3.05,3.04,3.03,3.01,3,2.99,2.98,2.97,2.966,2.968,2.97,2.98,2.985,2.99,2.993,2.979,2.969,2.969,,2.97,2.97,2.97,2.97,2.971,2.971
ARM,Armenia,354,General government total expenditure,National Currency,,,,,,,,,,,,,,,,,,,,,,,,,,445.685,531.25,706.059,793.43,897.051,906.591,943.14,956.318,1084.09,1158.42,1328.03,1370.59,1448.25,1447.08,1629.44,1926.35,1850.6,1895.23,2037.09,2218.56,2388.33,2575.74
ARM,Armenia,355,General government net lending/borrowing,National Currency,,,,,,,,,,,,,,,,,,,,,,,,,,-44.326,-51.806,-73.512,-62.677,-241.482,-172.298,-108.61,-63.716,-72.566,-93.805,-243.953,-285.406,-266.264,-105.394,-63.948,-429.696,-345.215,-177.698,-123.532,-120.898,-110.834,-102.736
ARM,Armenia,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,,,,,,,,,,,,,,,,-34.017,-42.782,-63.555,-52.282,-225.285,-142.109,-73.379,-23.507,-25.821,-32.161,-169.869,-187.129,-146.504,33.621,93.605,-257.597,-139.378,45.92,103.722,107.608,123.888,132.465
ARM,Armenia,359,General government gross debt,National Currency,,,,,,,,,,,,,,,,,269.654,374.042,431.731,386.987,408.28,447.452,521.113,536.388,504.573,459.054,429.848,448.757,522.097,1072.5,1168.06,1348.82,1518.88,1655.09,1900.63,2225.91,2631.39,2988.38,3082.68,3278.43,3882.59,4496.23,4725.29,4903.11,5114.89,5337.07,5542.43
ARM,Armenia,360,Gross domestic product corresponding to fiscal year,National Currency,,,,,,,,,,,,,0.295,3.897,187.065,522.256,661.209,804.336,955.385,987.444,1031.34,1175.88,1362.47,1624.64,1907.95,2242.88,2656.19,3149.28,3568.23,3141.65,3460.2,3777.95,4266.46,4555.64,4828.63,5043.63,5067.29,5564.49,6017.04,6569.03,6183.74,6434.48,6872.42,7519.21,8187.51,8898.19,9670.55
ARM,Armenia,362,Volume of imports (% change),Percent change,,,,,,,,,,,,,,,,,9.492,9.601,10.343,-11.424,5.235,4.417,15.14,23.517,-2.297,22.556,12.728,37.134,20.154,-21.285,3.431,-1.731,3.105,8.766,0.364,-16.446,7.194,27.721,13.177,13.095,-15.468,-2.128,6.324,6.434,4.32,4.143,3.996
ARM,Armenia,363,Volume of exports (% change),Percent change,,,,,,,,,,,,,,,,,11.254,-16.989,10.46,12.416,22.73,23.668,48.115,20.884,-9.948,20.342,-19.997,6.594,-13.268,-21.201,25.581,6.349,11.624,12.688,8.435,10.464,21.116,15.504,10.065,20.653,-17.939,-8.718,8.402,6.63,5.25,4.894,4.861
ARM,Armenia,2777,General government total expenditure,% of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,19.871,20,22.42,22.236,28.553,26.201,24.964,22.415,23.797,23.991,26.331,27.048,26.027,24.05,24.805,31.152,28.761,27.577,27.092,27.097,26.841,26.635
ARM,Armenia,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,-1.976,-1.95,-2.334,-1.757,-7.686,-4.979,-2.875,-1.493,-1.593,-1.943,-4.837,-5.632,-4.785,-1.752,-0.973,-6.949,-5.365,-2.586,-1.643,-1.477,-1.246,-1.062
ARM,Armenia,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,-1.517,-1.611,-2.018,-1.465,-7.171,-4.107,-1.942,-0.551,-0.567,-0.666,-3.368,-3.693,-2.633,0.559,1.425,-4.166,-2.166,0.668,1.379,1.314,1.392,1.37
ARM,Armenia,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,,,40.782,46.503,45.189,39.191,39.587,38.053,38.248,33.016,26.446,20.467,16.183,14.25,14.632,34.138,33.757,35.702,35.6,36.331,39.362,44.133,51.929,53.704,51.233,49.907,62.787,69.877,68.757,65.208,62.472,59.979,57.312
ARM,Armenia,3092,"Inflation, average consumer prices",Percent change,,,,,,,,,,,,,,3731.8,5273.45,176.743,18.653,14.046,8.673,0.648,-0.791,3.146,1.79,4.543,5.928,0.717,3.433,4.553,9.018,3.544,7.274,7.653,2.54,5.788,2.981,3.731,-1.406,0.974,2.521,1.443,1.23,3.871,3.218,3.484,4,4,4
ARM,Armenia,3296,Unemployment rate (% of total labor force) (WEO),%,,,,,,,,,,,,,,,,,,,,,,38.4,35.3,31.2,31.6,31.2,27.8,28.7,16.4,18.7,19,18.4,17.3,16.2,17.6,18.5,18,20.9,20.5,18.9,24.169,22.766,22.666,22.566,22.466,22.366,22.266
ATG,Antigua and Barbuda,345,Total investment (% of GDP),% of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.522,4.858,12.177,23.084,37.544,32.523,27.013,31.235,32.682,32.439,33.507,33.499,33.241
ATG,Antigua and Barbuda,346,Gross national savings (% of GDP),% of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.789,7.052,9.749,15.25,23.003,25.739,14.314,6.194,17.611,21.304,24.265,25.764,26.718
ATG,Antigua and Barbuda,347,"Inflation, average consumer prices",Index,35.001,39.014,40.64,41.594,43.193,43.623,43.841,45.42,48.509,50.625,53.961,56.4,58.091,59.892,63.777,65.522,67.465,67.709,69.918,70.711,70.597,71.963,73.696,75.165,76.691,78.3,79.7,80.829,85.14,84.672,87.525,90.551,93.608,94.6,95.631,96.557,96.085,98.422,99.614,101.04,102.109,104.198,106.292,108.429,110.608,112.82,115.077
ATG,Antigua and Barbuda,352,Population (WEO),Value,0.068,0.068,0.067,0.066,0.065,0.064,0.063,0.062,0.061,0.06,0.06,0.061,0.062,0.063,0.065,0.067,0.068,0.07,0.072,0.074,0.076,0.077,0.078,0.079,0.079,0.08,0.081,0.082,0.083,0.084,0.085,0.086,0.087,0.088,0.09,0.091,0.092,0.094,0.095,0.097,0.098,0.1,0.101,0.102,0.104,0.105,0.107
ATG,Antigua and Barbuda,354,General government total expenditure,National Currency,,,,,,,,,,,0.234,0.283,0.265,0.297,0.357,0.349,0.359,0.332,0.441,0.458,0.513,0.573,0.638,0.621,0.608,0.665,0.916,0.957,0.976,1.201,0.7,0.733,0.683,0.741,0.776,0.964,0.956,0.935,0.996,1.031,0.965,1.076,1.114,1.177,1.211,1.249,1.288
ATG,Antigua and Barbuda,355,General government net lending/borrowing,National Currency,,,,,,,,,,,0.002,-0.053,-0.012,-0.037,-0.073,-0.065,-0.03,0,-0.035,-0.069,-0.11,-0.203,-0.214,-0.187,-0.108,-0.133,-0.233,-0.2,-0.198,-0.592,-0.009,-0.107,-0.036,-0.137,-0.097,-0.094,-0.006,-0.113,-0.137,-0.181,-0.213,-0.214,-0.194,-0.137,-0.088,-0.056,-0.034
ATG,Antigua and Barbuda,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,0.047,-0.02,0.025,0.004,-0.028,-0.022,0.021,0.032,0.017,-0.023,0.001,-0.128,-0.128,-0.076,-0.001,-0.036,-0.118,-0.089,-0.096,-0.357,0.056,-0.044,0.039,-0.054,-0.006,-0.003,0.093,-0.005,-0.028,-0.056,-0.119,-0.131,-0.099,-0.03,0.026,0.062,0.077
ATG,Antigua and Barbuda,359,General government gross debt,National Currency,,,,,,,,,,,1.217,1.289,1.287,1.303,1.427,1.533,1.569,1.599,2.016,2.164,2.346,2.549,2.777,2.892,2.983,2.558,2.785,2.757,2.811,3.337,2.783,2.82,2.835,3.056,3.639,3.799,3.564,3.871,4.003,3.673,3.868,4.153,4.369,4.509,4.601,4.662,4.664
ATG,Antigua and Barbuda,360,Gross domestic product corresponding to fiscal year,National Currency,0.355,0.399,0.444,0.492,0.563,0.65,0.784,0.91,1.076,1.185,1.241,1.301,1.348,1.445,1.591,1.559,1.711,1.838,1.965,2.069,2.241,2.162,2.199,2.31,2.483,2.76,3.124,3.541,3.695,3.305,3.101,3.072,3.24,3.19,3.374,3.609,3.879,3.964,4.334,4.487,3.752,3.715,4.239,4.594,4.962,5.258,5.523
ATG,Antigua and Barbuda,362,Volume of imports (% change),Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.931,4.695,7.068,18.462,-0.07,-27.965,-5.404,26.52,11.422,8.34,5.383,3.815
ATG,Antigua and Barbuda,363,Volume of exports (% change),Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.574,-23.747,-28.69,10.125,33.249,-32.824,1.267,3.964,20.565,12.199,8.824,7.646
ATG,Antigua and Barbuda,2777,General government total expenditure,% of GDP,,,,,,,,,,,18.887,21.736,19.655,20.533,22.432,22.395,20.973,18.081,22.418,22.14,22.892,26.51,29.029,26.87,24.476,24.105,29.327,27.015,26.418,36.33,22.563,23.861,21.077,23.223,23.01,26.704,24.658,23.577,22.985,22.967,25.706,28.959,26.283,25.615,24.41,23.749,23.314
ATG,Antigua and Barbuda,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,0.128,-4.094,-0.854,-2.585,-4.595,-4.152,-1.727,0,-1.758,-3.355,-4.887,-9.401,-9.734,-8.113,-4.354,-4.806,-7.464,-5.647,-5.368,-17.895,-0.277,-3.497,-1.108,-4.296,-2.87,-2.6,-0.145,-2.841,-3.162,-4.044,-5.687,-5.773,-4.579,-2.981,-1.77,-1.07,-0.619
ATG,Antigua and Barbuda,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,3.807,-1.514,1.876,0.264,-1.732,-1.398,1.216,1.728,0.873,-1.106,0.024,-5.93,-5.816,-3.279,-0.048,-1.295,-3.766,-2.514,-2.598,-10.814,1.806,-1.438,1.199,-1.678,-0.179,-0.087,2.395,-0.138,-0.651,-1.246,-3.182,-3.52,-2.341,-0.663,0.523,1.185,1.385
ATG,Antigua and Barbuda,2787,General government gross debt,% of GDP,,,,,,,,,,,98.071,99.075,95.479,90.147,89.655,98.323,91.673,87.022,102.609,104.603,104.653,117.914,126.264,125.187,120.147,92.684,89.151,77.864,76.081,100.967,89.742,91.803,87.494,95.791,107.833,105.267,91.891,97.654,92.362,81.849,103.092,111.781,103.079,98.139,92.722,88.655,84.448
ATG,Antigua and Barbuda,3092,"Inflation, average consumer prices",Percent change,18.999,11.465,4.17,2.346,3.844,0.996,0.5,3.602,6.8,4.362,6.591,4.518,3,3.1,6.485,2.737,2.965,0.362,3.262,1.135,-0.162,1.935,2.408,1.994,2.03,2.099,1.788,1.416,5.334,-0.55,3.37,3.457,3.377,1.059,1.089,0.969,-0.489,2.432,1.211,1.431,1.058,2.045,2.01,2.01,2.01,2,2
AUS,Australia,345,Total investment (% of GDP),% of GDP,27.186,28.946,26.547,23.101,26.78,27.29,25.599,26.439,28.886,30.212,26.45,22.801,22.758,23.957,25.929,25.254,24.841,24.797,26.347,26.344,25.02,23.551,25.289,26.835,27.304,27.93,27.163,28.269,28.358,26.987,26.369,26.88,28.468,27.117,26.443,25.88,24.625,24.271,24.134,22.544,22.317,22.288,22.465,22.65,22.91,23.102,23.212
AUS,Australia,346,Gross national savings (% of GDP),% of GDP,21.777,20.919,18.801,16.98,20.181,18.375,17.652,20.218,25.133,25.235,22.868,18.194,19.124,20.897,21.606,20.63,21.476,21.8,21.566,20.597,21.279,21.236,21.515,21.472,21.071,21.813,21.236,21.333,24.096,22.156,23.105,23.794,23.916,23.763,23.29,21.608,20.821,21.972,21.9,23.307,24.571,24.651,23.431,22.97,22.582,22.328,22.005
AUS,Australia,347,"Inflation, average consumer prices",Index,26.35,28.85,32.125,35.35,36.75,39.225,42.775,46.425,49.8,53.575,57.45,59.35,59.925,60.975,62.175,65.025,66.75,66.9,67.475,68.425,71.475,74.625,76.9,79,80.85,83,85.95,87.975,91.8,93.425,96.1,99.3,101,103.5,106.075,107.65,109.025,111.2,113.325,115.15,116.15,118.164,120.102,122.303,125.048,128.076,131.178
AUS,Australia,352,Population (WEO),Value,14.802,15.039,15.289,15.483,15.677,15.901,16.139,16.395,16.687,16.937,17.17,17.379,17.557,,17.893,18.12,18.33,18.51,18.706,18.919,19.141,19.386,19.605,19.827,20.046,20.312,20.628,21.016,21.476,21.866,22.172,22.522,22.928,23.298,23.64,23.985,24.39,24.773,25.171,25.55,25.733,25.788,25.973,26.276,26.609,26.946,27.287
AUS,Australia,354,General government total expenditure,National Currency,,,,,,,,,106.055,115.213,126.452,137.672,147.296,155.185,162.964,172.241,181.945,188.066,209.976,231.216,242.066,260.186,273.158,289.805,311.553,333.388,359.172,388.671,433.35,477.502,504.175,533.086,554.171,572.2,594.653,612.582,634.816,664.362,700.439,766.118,885.604,914.467,858.22,858.303,883.521,912.492,947.776
AUS,Australia,355,General government net lending/borrowing,National Currency,,,,,,,,,1.65,3.599,-0.961,-11.611,-20.521,-21.487,-18.318,-13.311,-7.897,-2.825,-1.489,4.25,8.596,-0.221,1.507,8.724,11.833,16.457,18.422,16.705,-13.598,-57.711,-69.802,-66.451,-53.188,-44.102,-47.121,-45.724,-41.192,-31.039,-23.45,-76.599,-195.875,-218.694,-148.309,-110.242,-90.331,-75.745,-69.173
AUS,Australia,356,General government structural balance,National Currency,,,,,,,,,,,-1.145,-8.532,-16.531,-18.328,-15.45,-10.277,-4.433,0.7,1.108,5.961,9.005,0.964,2.335,8.528,10.744,15.405,16.987,13.043,-16.392,-56.78,-67.346,-64.611,-52.059,-42.216,-44.157,-42.377,-38.052,-28.721,-21.408,-69.978,-184.741,-211.385,-147.098,-110.501,-90.669,-76.089,-69.541
AUS,Australia,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,7.762,-4.073,-13.473,-13.173,-8.613,-2.548,3.082,6.994,6.925,10.509,13.242,5.02,6.659,11.148,11.737,15.076,15.255,14.534,-13.983,-57.227,-66.601,-59.965,-43.445,-32.543,-33.577,-30.699,-25.871,-15.368,-7.423,-60.061,-177.24,-198.819,-128.423,-89.355,-68.255,-52.071,-43.339
AUS,Australia,358,General government net debt,National Currency,,,,,,,,,,38.611,39.685,52.453,78.787,100.244,112.206,118.013,115.645,104.179,88.661,70.394,48.955,34.211,21.576,6.249,-10.971,-36.656,-65.566,-82.23,-65.384,15.482,85.995,155.174,209.019,251.451,307.594,362.193,396.94,420.721,456.938,525.053,755.609,1022.47,1173.7,1266.15,1307.59,1345.54,1389.58
AUS,Australia,359,General government gross debt,National Currency,,,,,,,,,,66.235,68.077,89.98,119.507,139.397,153.146,159.276,159.168,148.468,143.643,143.917,134.017,124.955,117.437,109.471,106.49,104.695,103.348,109.51,145.053,210.236,277.663,352.965,417.19,478.169,549.361,618.535,689.495,742.753,791.392,949.918,1242.88,1510.59,1675.03,1770.49,1829.97,1885.93,1948.85
